Unnamed: 0,name,description,reviews,rating,website,featured_image,ranking,address,latitude,longitude,reviews_per_rating,review_keywords,price_range,city,destinationType,TAG,country,Topic
105,"Sleep 'n Fly Sleep Lounge, South Node - Transit Only","['hour layover', 'long layover', 'jo ann', 'bunk room', 'airport staff', 'thin walls', 'bed was comfortable', 'between flights', 'see you soon', 'short stay', 'clean rooms', 'excellent service', 'nice stay', 'thank you so much', 'amazing staff', 'enjoyed my stay', 'qatar airways', 'rosette', 'rochelle', 'transit', 'flexi', 'receptionist', 'mich', 'earplugs', 'checkin', 'assistance', 'midnight', 'team', 'support', 'stopover']",229,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b3/b3/5e/sleep-n-fly-at-doha-hamad.jpg,"{""current_rank"": 1, ""total"": 20}","Airport Terminal, Near Gate B1, Hamad International Airport, Doha Qatar",25.26041,51.614025,"{""1"": 22, ""2"": 8, ""3"": 12, ""4"": 25, ""5"": 162}","['hour layover', 'long layover', 'jo ann', 'bunk room', 'airport staff', 'thin walls', 'bed was comfortable', 'between flights', 'see you soon', 'short stay', 'clean rooms', 'excellent service', 'nice stay', 'thank you so much', 'amazing staff', 'enjoyed my stay', 'qatar airways', 'rosette', 'rochelle', 'transit', 'flexi', 'receptionist', 'mich', 'earplugs', 'checkin', 'assistance', 'midnight', 'team', 'support', 'stopover']",low,Doha,Hotel,"['riad', 'Hospitality', 'Nightlife', 'Hospitality', 'transit', 'Spiritual']",Qatar,Hotel Staff & Service
106,Golden Tulip Doha,"['symphony restaurant', 'special thanks', 'sofa bed', 'mia park', 'housekeeping service', 'national museum', 'big room', 'nice hotel', 'reception team', 'front office manager', 'walking distance', 'great stay', 'souq waqif', 'recommend this hotel', 'amazing staff', 'early check', 'the hotel staff', 'enjoyed my stay', 'excellent experience', 'excellent service', 'swimming pool', 'sea view', 'rooms are spacious', 'taking care', 'thank you so much', 'house keeping', 'edward', 'manu', 'corniche', 'services']",657,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d7/6c/de/exterior.jpg,"{""current_rank"": 55, ""total"": 224}","Al Safilya Street Old Salata, Doha 490 Qatar",25.289825,51.543655,"{""1"": 8, ""2"": 13, ""3"": 26, ""4"": 92, ""5"": 518}","['symphony restaurant', 'special thanks', 'sofa bed', 'mia park', 'housekeeping service', 'national museum', 'big room', 'nice hotel', 'reception team', 'front office manager', 'walking distance', 'great stay', 'souq waqif', 'recommend this hotel', 'amazing staff', 'early check', 'the hotel staff', 'enjoyed my stay', 'excellent experience', 'excellent service', 'swimming pool', 'sea view', 'rooms are spacious', 'taking care', 'thank you so much', 'house keeping', 'edward', 'manu', 'corniche', 'services']",low,Doha,Hotel,"['parking', 'Luxury', 'Accommodation', 'Comfort & Hygiene', 'Guest Experience', 'Walk & Discover', 'Spiritual']",Qatar,Hotel Staff & Service
107,The St. Regis Doha,"['butler service', 'the vine', 'sarab lounge', 'astor grill', 'oyster bar', 'special thanks', 'excellent service', 'taking care', 'big thanks', 'amazing hotel', 'wonderful stay', 'private beach', 'thank you so much', 'many thanks', 'amazing experience', 'the pearl', 'amazing staff', 'louie', 'roshan', 'nino', 'hakkasan', 'team', 'brunch', 'cabana', 'anthony', 'services', 'luxury', 'sweets', 'staycation', 'housekeeper']",6005,5.0,https://tripadvisor.com/Commerce?p=Marriott_BA&src=183965529&geo=2527417&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=38059&bucket=934872&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=321026951&managed=false&capped=false&gosox=g3xMt9YCHBy3ZUg-YypssegjQviHlJQg6b-lnBPg98x_z9Z0XP9pjcZi3RyRnEOZWQ4GQxmmZJF_jW3o6HvMaxxlC2CFg1l-MsjPMW28DOY&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&dated=true&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=186adc87cef9ae6572303c0a1f1d3cfb9_2cB,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/2d/78/ea/caption.jpg,"{""current_rank"": 1, ""total"": 224}","Doha West Bay, Doha 14435 Qatar",25.351086,51.530514,"{""1"": 74, ""2"": 58, ""3"": 159, ""4"": 388, ""5"": 5327}","['butler service', 'the vine', 'sarab lounge', 'astor grill', 'oyster bar', 'special thanks', 'excellent service', 'taking care', 'big thanks', 'amazing hotel', 'wonderful stay', 'private beach', 'thank you so much', 'many thanks', 'amazing experience', 'the pearl', 'amazing staff', 'louie', 'roshan', 'nino', 'hakkasan', 'team', 'brunch', 'cabana', 'anthony', 'services', 'luxury', 'sweets', 'staycation', 'housekeeper']",low,Doha,Hotel,"['Outdoor Spaces', 'Dining', 'Accommodation', 'Wellness & Balance']",Qatar,Bars & Lounges
108,Mondrian Hotel Doha,"['cut restaurant', 'black orchid', 'morimoto restaurant', 'wolfgang puck', 'special thanks', 'excellent service', 'thank you so much', 'beautiful hotel', 'amazing experience', 'amazing staff', 'room service', 'house keeping', 'the pearl', 'taking care', 'hudson', 'espa', 'charles', 'emmanuel', 'team', 'mr', 'meera', 'abed', 'staycation', 'housekeeping', 'quarantine', 'therapist', 'concierge', 'kindness', 'valet', 'services']",2345,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/51/76/6c/mondrian-doha.jpg,"{""current_rank"": 11, ""total"": 224}","West Bay Lagoon, Doha Qatar",25.377546,51.52352,"{""1"": 36, ""2"": 14, ""3"": 29, ""4"": 101, ""5"": 2165}","['cut restaurant', 'black orchid', 'morimoto restaurant', 'wolfgang puck', 'special thanks', 'excellent service', 'thank you so much', 'beautiful hotel', 'amazing experience', 'amazing staff', 'room service', 'house keeping', 'the pearl', 'taking care', 'hudson', 'espa', 'charles', 'emmanuel', 'team', 'mr', 'meera', 'abed', 'staycation', 'housekeeping', 'quarantine', 'therapist', 'concierge', 'kindness', 'valet', 'services']",low,Doha,Hotel,"['5-Star Comfort', 'Accommodation', 'Spiritual']",Qatar,General Experience
109,"Marsa Malaz Kempinski, The Pearl - Doha","['the pearl', 'al sufra', 'el faro', 'cafe murano', 'public house', 'clarins spa', 'toro toro', 'secret garden', 'special thanks', 'kids club', 'excellent service', 'beautiful hotel', 'amazing experience', 'thank you so much', 'private beach', 'taking care', 'amazing staff', 'nana', 'kempenski', 'therapist', 'nadia', 'team', 'brunch', 'ramadan', 'luxury', 'staycation', 'services', 'grace', 'friday', 'iftar']",4744,5.0,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=7323204&from=Hotel_Review&area=&slot=2&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026951&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkYY2ZYh1BlrdpZMHEZi4iLa8eZXpfc2nczeAsrtBJS942TTuRRVb8DNKxrJCm1Klcg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=2&cs=1c693c5bdf776bd3e449fa00c1c1c0d26_UY9,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/a3/a4/marsa-malaz-kempinski.jpg,"{""current_rank"": 13, ""total"": 224}","Costa Malaz Bay, Doha Qatar",25.375637,51.549713,"{""1"": 87, ""2"": 60, ""3"": 95, ""4"": 327, ""5"": 4177}","['the pearl', 'al sufra', 'el faro', 'cafe murano', 'public house', 'clarins spa', 'toro toro', 'secret garden', 'special thanks', 'kids club', 'excellent service', 'beautiful hotel', 'amazing experience', 'thank you so much', 'private beach', 'taking care', 'amazing staff', 'nana', 'kempenski', 'therapist', 'nadia', 'team', 'brunch', 'ramadan', 'luxury', 'staycation', 'services', 'grace', 'friday', 'iftar']",low,Doha,Hotel,"['riad', 'Guest Experience', 'Hospitality', 'Mindful']",Qatar,General Experience
110,Movenpick Hotel Doha,"['corniche road', 'museum of islamic art', 'seafood night', 'excellent service', 'nice hotel', 'room service', 'west bay', 'special thanks', 'souq', 'suman', 'mr', 'jazz', 'team', 'services', 'gym', 'quarantine']",1449,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b0/40/6c/moevenpick-hotel-doha.jpg,"{""current_rank"": 60, ""total"": 224}","Corniche Road, Doha 24220 Qatar",25.290325,51.544598,"{""1"": 40, ""2"": 33, ""3"": 126, ""4"": 444, ""5"": 806}","['corniche road', 'museum of islamic art', 'seafood night', 'excellent service', 'nice hotel', 'room service', 'west bay', 'special thanks', 'souq', 'suman', 'mr', 'jazz', 'team', 'services', 'gym', 'quarantine']",low,Doha,Hotel,"['Arabic', 'Accommodation', 'City Vibes', 'Live Jazz & Blues']",Qatar,Bars & Lounges
111,Plaza Inn,"['close to the airport', 'nice hotel', 'standard room', ""night's sleep"", 'swimming pool', 'room service', 'world cup', 'corniche', 'mahindra', 'souq', 'gym', 'mr', 'appreciation', 'support']",415,3.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/8d/1d/64/plaza-inn-doha.jpg,"{""current_rank"": 113, ""total"": 224}","Al Meena Street Old Salata Area, Doha Qatar",25.287271,51.54369,"{""1"": 45, ""2"": 40, ""3"": 85, ""4"": 145, ""5"": 100}","['close to the airport', 'nice hotel', 'standard room', ""night's sleep"", 'swimming pool', 'room service', 'world cup', 'corniche', 'mahindra', 'souq', 'gym', 'mr', 'appreciation', 'support']",mid-range,Doha,Hotel,"['parking', 'Comfort & Hygiene', 'Nightlife', 'Spiritual']",Qatar,General Experience
112,Alwadi Hotel Doha - MGallery,"['al wadi', 'colonial restaurant', 'm gallery', 'special thanks', 'rooftop bar', 'room service', 'room cleaning', 'concierge team', 'excellent service', 'memorable stay', 'souq waqif', 'metro station', 'keep up the good work', 'front office', 'taking care', 'amazing hotel', 'thank you so much', 'house keeping', 'comfortable stay', 'many thanks', 'hotel staff', 'amazing staff', 'amazing experience', 'sofra', 'bacem', 'putri', 'bhawani', 'cantika', 'mr', 'ayoub']",2179,5.0,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=14212465&from=Hotel_Review&area=&slot=3&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026952&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkRjj5lR7O6XIuukQ37VTG-KlsQQQBA-RwrVpqllnmBNmze9T-Wo1VNQYl2v1bup7gg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=3&cs=15306ebf171e54db5d1fad854a26fa41a_Vmb,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/79/9b/e7/alwadi-hotel-doha-mgallery.jpg,"{""current_rank"": 6, ""total"": 224}","Corner of Wadi Musheireb and Jassim Bin Mohammed Street Msheireb Downtown, Doha 24910 Qatar",25.285492,51.53072,"{""1"": 21, ""2"": 8, ""3"": 20, ""4"": 106, ""5"": 2024}","['al wadi', 'colonial restaurant', 'm gallery', 'special thanks', 'rooftop bar', 'room service', 'room cleaning', 'concierge team', 'excellent service', 'memorable stay', 'souq waqif', 'metro station', 'keep up the good work', 'front office', 'taking care', 'amazing hotel', 'thank you so much', 'house keeping', 'comfortable stay', 'many thanks', 'hotel staff', 'amazing staff', 'amazing experience', 'sofra', 'bacem', 'putri', 'bhawani', 'cantika', 'mr', 'ayoub']",low,Doha,Hotel,"['shuttle', 'Premium Hospitality', 'Chic Cocktail Bars']",Qatar,Bars & Lounges
113,"Sleep 'n Fly Sleep Lounge & Showers, North Node - Transit Only","['hour layover', 'long flight', 'excellent experience', 'excellent service', 'rochelle', 'shower', 'receptionist', 'cabin', 'facilities']",180,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/5a/a9/a6/sleep-n-fly-at-doha-hamad.jpg,"{""current_rank"": 1, ""total"": 24}","Opposite Gates C30/31 Transit Area Hamad International Airport, Doha Qatar",25.264662,51.61355,"{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 11, ""5"": 167}","['hour layover', 'long flight', 'excellent experience', 'excellent service', 'rochelle', 'shower', 'receptionist', 'cabin', 'facilities']",low,Doha,Hotel,['Elegant Retreats'],Qatar,Hotel Experience
114,The Curve Hotel,"['rooftop pool', 'junior studio', 'west bay', 'small kitchen', 'cleaning staff', 'nice sea view', 'washing machine', 'amazing pool', 'long term stay', 'special thanks', 'hotel staff', 'many thanks', 'enjoyed my stay', 'gym', 'mr', 'aparthotel', 'services', 'suman', 'receptionist', 'team', 'staycation', 'assistance']",459,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/ff/01/bf/swimming-pool.jpg,"{""current_rank"": 75, ""total"": 224}","Diplomatic Street West Bay, Doha 13257 Qatar",25.326288,51.53827,"{""1"": 32, ""2"": 6, ""3"": 22, ""4"": 77, ""5"": 322}","['rooftop pool', 'junior studio', 'west bay', 'small kitchen', 'cleaning staff', 'nice sea view', 'washing machine', 'amazing pool', 'long term stay', 'special thanks', 'hotel staff', 'many thanks', 'enjoyed my stay', 'gym', 'mr', 'aparthotel', 'services', 'suman', 'receptionist', 'team', 'staycation', 'assistance']",low,Doha,Hotel,"['Heritage', 'Water Activities', 'Accommodation', 'Positivity']",Qatar,General Experience
115,Ezdan Hotel,"['ezdan tower', 'tower reception', 'swimming pool', 'west bay', 'long stay', 'special thanks', 'excellent service', 'long term', 'front office', 'housekeeping', 'mr', 'facilities', 'services', 'supermarket', 'guys', 'team', 'receptionist', 'laundry', 'qatar', 'department', 'support', 'assistance']",4438,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/9f/cc/36/ezdan-hotel.jpg,"{""current_rank"": 76, ""total"": 224}","no.950 Zone 63 23 Al Kharais St, Doha 23488 Qatar",25.318832,51.522602,"{""1"": 268, ""2"": 136, ""3"": 317, ""4"": 1204, ""5"": 2513}","['ezdan tower', 'tower reception', 'swimming pool', 'west bay', 'long stay', 'special thanks', 'excellent service', 'long term', 'front office', 'housekeeping', 'mr', 'facilities', 'services', 'supermarket', 'guys', 'team', 'receptionist', 'laundry', 'qatar', 'department', 'support', 'assistance']",low,Doha,Hotel,"['Cultural', 'Food & Drink', 'Comfort & Enjoyment', 'Accommodation']",Qatar,General Experience
116,Millennium Place Doha,[],87,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1b/46/65/caption.jpg,"{""current_rank"": 86, ""total"": 224}","Badr Street 820 Building 15, Doha Qatar",25.270779,51.515133,"{""1"": 2, ""2"": 2, ""3"": 1, ""4"": 5, ""5"": 77}",[],low,Doha,Hotel,[],Qatar,
117,Sovereign Hotel,[],4,3.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/58/67/52/sovereign-hotel.jpg,"{""current_rank"": 170, ""total"": 224}","Ras Abu Aboud Street Building No 17, 840 Addi Bin Zaid, Doha Qatar",25.284609,51.546303,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",[],mid-range,Doha,Hotel,[],Qatar,
118,"Mandarin Oriental, Doha","['mosaic restaurant', 'cake shop', 'mo hotel', 'every single detail', 'luxury hotel', 'stayed longer', 'breakfast staff', 'superb hotel', 'upgraded to a suite', 'f b', 'special thanks', 'guest relations', 'pool staff', 'professional staff', 'world cup', 'see you soon', 'exceptional service', 'late check', 'taking care', 'sushi', 'great hospitality', 'thank you so much', 'house keeping', 'izu', 'funda', 'ambar', 'liang', 'team', 'souq', 'services']",403,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/28/8c/2d/guest-room.jpg,"{""current_rank"": 37, ""total"": 224}","Barahat Msheireb Street Msheireb Downtown, Doha 23643 Qatar",25.28596,51.52583,"{""1"": 6, ""2"": 2, ""3"": 7, ""4"": 16, ""5"": 372}","['mosaic restaurant', 'cake shop', 'mo hotel', 'every single detail', 'luxury hotel', 'stayed longer', 'breakfast staff', 'superb hotel', 'upgraded to a suite', 'f b', 'special thanks', 'guest relations', 'pool staff', 'professional staff', 'world cup', 'see you soon', 'exceptional service', 'late check', 'taking care', 'sushi', 'great hospitality', 'thank you so much', 'house keeping', 'izu', 'funda', 'ambar', 'liang', 'team', 'souq', 'services']",low,Doha,Hotel,"['Comfort & Enjoyment', 'Hospitality']",Qatar,Bars & Lounges
119,Souq Waqif Boutique Hotels by Tivoli,"['al mirqab', 'souq waqif', 'falcon hospital', 'free walking tour', 'complimentary tour', 'horse stables', 'golf buggy', 'museum of islamic art', 'qatar airways', 'arabic coffee', 'other hotels', 'short stay', 'visiting doha', 'special thanks', 'stopover', 'emad', 'corniche', 'abu', 'mr', 'ramadan', 'assistance']",1765,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=3269671&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026952&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkaTleyty1qIGoxSRuQOs7KiZOiVZNudIzCAagjmxb_85Sx5Cs-_Q-_ObSTa0jCjC3g&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1a9ea1084ca16c2e90d565177c74cc531_uti,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/70/c7/40/facade-and-exterior-at.jpg,"{""current_rank"": 64, ""total"": 224}","Souq Waqif, Doha 1274 Qatar",25.288445,51.532146,"{""1"": 37, ""2"": 28, ""3"": 59, ""4"": 274, ""5"": 1368}","['al mirqab', 'souq waqif', 'falcon hospital', 'free walking tour', 'complimentary tour', 'horse stables', 'golf buggy', 'museum of islamic art', 'qatar airways', 'arabic coffee', 'other hotels', 'short stay', 'visiting doha', 'special thanks', 'stopover', 'emad', 'corniche', 'abu', 'mr', 'ramadan', 'assistance']",low,Doha,Hotel,"['World-Class Amenities', 'Excursion Ready', 'Spiritual']",Qatar,General Experience
120,Horizon Manor Hotel,"['fahrenheit', 'corniche', 'stopover']",380,3.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/79/bb/d9/for-enchanting-memories.jpg,"{""current_rank"": 121, ""total"": 224}","Jaber Bin Mohammed Street Opposite Islamic Art Museum, Doha 8299 Qatar",25.289162,51.53992,"{""1"": 49, ""2"": 30, ""3"": 93, ""4"": 121, ""5"": 87}","['fahrenheit', 'corniche', 'stopover']",mid-range,Doha,Hotel,[],Qatar,General Experience
121,ONOMO Hotel Casablanca Airport,"['close to the airport', 'casablanca airport', 'minutes from the airport', 'shuttle bus', 'exceptional hotel', 'check in was easy', 'bathroom door', 'recommend staying here', 'short stay', 'night stay', 'a great stay', 'room was spacious', 'morocco', 'proximity', 'midnight', 'dh', 'cleaning']",216,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/29/15/da/standard-room.jpg,"{""current_rank"": 31, ""total"": 121}","H6, Nouacer ZF 6, lotissement du Parc, Casablanca 27000 Morocco",33.372837,-7.566665,"{""1"": 27, ""2"": 11, ""3"": 29, ""4"": 51, ""5"": 98}","['close to the airport', 'casablanca airport', 'minutes from the airport', 'shuttle bus', 'exceptional hotel', 'check in was easy', 'bathroom door', 'recommend staying here', 'short stay', 'night stay', 'a great stay', 'room was spacious', 'morocco', 'proximity', 'midnight', 'dh', 'cleaning']",low,Casablanca,Hotel,"['parking', 'Comfort & Hygiene', 'Easy Access', 'airport']",Morocco,General Experience
122,Le Casablanca Hotel,"['beautiful hotel', 'art deco', 'the heart of the city', 'wonderful stay', 'public areas', 'room was spacious', 'business trip', 'breakfast buffet', 'four seasons', 'terrasse', 'jasmin', 'morocco', 'sara', 'nadir', 'luxury', 'comfort', 'hammam', 'bedding', 'driver', 'casa']",1186,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/58/d6/60/le-casablanca-hotel.jpg,"{""current_rank"": 1, ""total"": 121}","19 Boulevard Moulay Rachid, Casablanca 20660 Morocco",33.58881,-7.647712,"{""1"": 25, ""2"": 35, ""3"": 44, ""4"": 148, ""5"": 934}","['beautiful hotel', 'art deco', 'the heart of the city', 'wonderful stay', 'public areas', 'room was spacious', 'business trip', 'breakfast buffet', 'four seasons', 'terrasse', 'jasmin', 'morocco', 'sara', 'nadir', 'luxury', 'comfort', 'hammam', 'bedding', 'driver', 'casa']",low,Casablanca,Hotel,"['shuttle', 'Arabic', 'Cuisine', 'Opulent Escapes', 'Comfort & Hygiene', 'Guest Experience', 'Late Night Experience', 'City Vibes']",Morocco,General Experience
123,Barcelo Anfa Casablanca,"['guest experience manager', 'great modern hotel', 'pool view', 'modern rooms', 'fantastic stay', 'lobby bar', 'bed was comfortable', 'nice pool', 'breakfast was excellent', 'comfortable stay', 'the hotel staff', 'business trip', 'late at night', 'during ramadan', 'room service', 'hassan ii', 'one night stay', 'front desk staff', 'short stay', 'central location', 'star hotel', 'business hotel', 'barcelo', 'morocco', 'osama', 'amenities', 'gym', 'sink', 'taxi', 'hammam']",800,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9e/be/fa/lobby.jpg,"{""current_rank"": 2, ""total"": 121}","44 Boulevard d'Anfa, Casablanca 20000 Morocco",33.594666,-7.628729,"{""1"": 24, ""2"": 8, ""3"": 30, ""4"": 114, ""5"": 624}","['guest experience manager', 'great modern hotel', 'pool view', 'modern rooms', 'fantastic stay', 'lobby bar', 'bed was comfortable', 'nice pool', 'breakfast was excellent', 'comfortable stay', 'the hotel staff', 'business trip', 'late at night', 'during ramadan', 'room service', 'hassan ii', 'one night stay', 'front desk staff', 'short stay', 'central location', 'star hotel', 'business hotel', 'barcelo', 'morocco', 'osama', 'amenities', 'gym', 'sink', 'taxi', 'hammam']",low,Casablanca,Hotel,"['experience', 'Resort & Relaxation', 'Hospitality', 'Guest Experience', 'Positivity', 'Evening Activities', 'Bustling Streets']",Morocco,Hotel Staff & Service
124,Four Seasons Hotel Casablanca,"['mint restaurant', 'the atlantic ocean', 'beautiful property', 'ocean front', 'anfa place', 'breakfast buffet is', 'room service', 'luxury hotel', 'perfect stay', 'business trip', 'hassan ii', 'bleu', 'fs', 'spa', 'licensed', 'morocco', 'concierge', 'proximity', 'corniche']",1194,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2e/9e/fa/cblhotelexterior.jpg,"{""current_rank"": 7, ""total"": 121}","Boulevard de la Corniche Anfa Place Living Resort, Casablanca 20050 Morocco",33.599598,-7.663816,"{""1"": 50, ""2"": 46, ""3"": 76, ""4"": 207, ""5"": 815}","['mint restaurant', 'the atlantic ocean', 'beautiful property', 'ocean front', 'anfa place', 'breakfast buffet is', 'room service', 'luxury hotel', 'perfect stay', 'business trip', 'hassan ii', 'bleu', 'fs', 'spa', 'licensed', 'morocco', 'concierge', 'proximity', 'corniche']",low,Casablanca,Hotel,"['Arabic', 'walking tour']",Morocco,General Experience
125,Hotel Campanile Casablanca Centre Ville,"['g adventures tour', 'tram line', 'nice room', 'casa voyageurs', 'receptionist', 'morocco']",137,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0b/b9/bd/facade.jpg,"{""current_rank"": 41, ""total"": 121}","Angle Boulevard Mohammed V et rue Laon, Casablanca 20300 Morocco",33.5935,-7.59954,"{""1"": 14, ""2"": 13, ""3"": 22, ""4"": 24, ""5"": 64}","['g adventures tour', 'tram line', 'nice room', 'casa voyageurs', 'receptionist', 'morocco']",low,Casablanca,Hotel,"['riad', 'Accommodation', 'Excursion Ready']",Morocco,Hotel Staff & Service
126,Kyriad Residence Casablanca Centre Ville,"['casa voyageurs', 'the hotel is clean', 'hotel is located', 'port']",51,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b2/e1/b8/kyriad-residence-casablanca.jpg,"{""current_rank"": 25, ""total"": 121}","Angle Rue Laon Et Rue Qortobi, Casablanca 20250 Morocco",33.594166,-7.59951,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 12, ""5"": 37}","['casa voyageurs', 'the hotel is clean', 'hotel is located', 'port']",low,Casablanca,Hotel,[],Morocco,Hotel Experience
127,Ibis Casablanca,"['comfortable bed', 'wifi', 'housekeeping']",646,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a4/d9/31/photo0jpg.jpg,"{""current_rank"": 6, ""total"": 121}","Parcelle F Zone Nearshore Sidi Maarouf, Casablanca 20190 Morocco",33.525326,-7.640367,"{""1"": 27, ""2"": 24, ""3"": 68, ""4"": 142, ""5"": 385}","['comfortable bed', 'wifi', 'housekeeping']",low,Casablanca,Hotel,"['parking', 'Guest Experience']",Morocco,General Experience
128,Hotel Kenzi Basma,"['spacious rooms', 'central location', 'the wi fi', 'very nice hotel', 'medina', 'casa']",844,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f2/ce/82/caption.jpg,"{""current_rank"": 8, ""total"": 121}","Avenue Moulay Hassan 1er, Casablanca 22000 Morocco",33.59452,-7.620668,"{""1"": 52, ""2"": 62, ""3"": 153, ""4"": 186, ""5"": 391}","['spacious rooms', 'central location', 'the wi fi', 'very nice hotel', 'medina', 'casa']",low,Casablanca,Hotel,"['World-Class Amenities', 'Comfort & Hygiene', 'Peace & Quiet']",Morocco,Hotel Experience
129,Barcelo Casablanca,"['modern hotel', 'rooms are big', 'breakfast buffet', 'barcelo', 'morocco', 'casa', 'medina']",844,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/cc/ee/98/guest-room.jpg,"{""current_rank"": 14, ""total"": 121}","139 Boulevard d' Anfa, Casablanca 20000 Morocco",33.591225,-7.635221,"{""1"": 59, ""2"": 67, ""3"": 153, ""4"": 255, ""5"": 310}","['modern hotel', 'rooms are big', 'breakfast buffet', 'barcelo', 'morocco', 'casa', 'medina']",low,Casablanca,Hotel,['Hospitality'],Morocco,General Experience
130,MELLIBER Appart Hotel,"['hassan ii', 'one night', 'great hotel', 'mosque view', 'few minutes walk', 'excellent location', 'rooms are comfortable', 'early check', 'booked this hotel', 'buffet breakfast', 'casablanca hotel', 'short stay', 'kitchenette', 'taxi', 'balcony', 'morocco', 'luggage', 'prayer', 'corniche', 'proximity', 'medina', 'banks', 'midnight', 'convenience']",581,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cc/5d/42/melliber-appart-hotel.jpg,"{""current_rank"": 15, ""total"": 121}","138 Boulevard Moulay Youssef Corner Of Tiznit Street, Casablanca 20250 Morocco",33.60422,-7.632863,"{""1"": 34, ""2"": 27, ""3"": 60, ""4"": 182, ""5"": 278}","['hassan ii', 'one night', 'great hotel', 'mosque view', 'few minutes walk', 'excellent location', 'rooms are comfortable', 'early check', 'booked this hotel', 'buffet breakfast', 'casablanca hotel', 'short stay', 'kitchenette', 'taxi', 'balcony', 'morocco', 'luggage', 'prayer', 'corniche', 'proximity', 'medina', 'banks', 'midnight', 'convenience']",low,Casablanca,Hotel,"['Arabic', 'Premium Hospitality', 'Late Night Experience', 'Supportive Atmosphere']",Morocco,General Experience
131,Kaan Casablanca.,[],18,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f3/8a/8f/caption.jpg,"{""current_rank"": 46, ""total"": 121}","Moulay Hassan 1Er, Casablanca 20000 Morocco",33.5932,-7.623221,"{""1"": 2, ""2"": 0, ""3"": 2, ""4"": 0, ""5"": 14}",[],low,Casablanca,Hotel,[],Morocco,
